example_index,turn,condition,k,score,output,requested_key_indices,active_key_indices,active_requested_key_fraction,active_context_count,selected_count,selected_positions,selected_overlap_fraction,active_overlap_fraction,generation_s,query_score_s,transfer_ms,inject_ms,answer_tokens,target_active_context_count,base_active_context_count,evicted_buffer_count,evicted_buffer_bytes,active_budget_gap,active_context_matches_target
11,4,Oldest-K,80,0.0," ,","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",0.0,0.23913,0.089296,0.0,0.865325,4.355233,2,18512,18432,14336,822083584,0,True
11,0,StaleQ-K,80,1.0," 78549,38992","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315108,0.0,0.0,0.0,13,32768,32768,0,0,0,True
11,1,StaleQ-K,80,0.0," ,","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9788, 9789, 9790, 9794, 9796, 9798, 9803, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24484, 24485, 24486, 14059, 14061, 14062, 14066, 14067, 14068, 14069, 14070, 14078, 14079, 14081, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 56, 57, 58]",0.0,0.065217,0.090634,6.779304,1.150801,4.411125,2,18512,18432,14336,822083584,0,True
11,2,StaleQ-K,80,1.0," 13944,42786","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9789, 9790, 9791, 9796, 9802, 24466, 24467, 24468, 24469, 24470, 24471, 24473, 24474, 24476, 24477, 24479, 24480, 24481, 24482, 24483, 24485, 24487, 14059, 14061, 14062, 14068, 14070, 14077, 18, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 6018, 6034, 2020, 2021, 2022, 2023, 2024, 2030, 2031, 2037, 2038, 2041, 2042, 25841, 25842, 25843, 25844, 25845, 25851]",0.0,0.934783,0.270234,6.692681,1.050531,4.42562,13,18512,18432,14336,822083584,0,True
11,3,StaleQ-K,80,0.5," ,79149","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24482, 24486, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 14061, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 42, 43, 28531, 28532, 28535, 28536, 28546, 28548, 28549, 28551, 6018, 6019, 6020, 6021, 6022, 6025, 6026, 6027, 6033, 6034, 6035, 6037, 6038, 6039, 6040, 6016, 6017, 21633, 21635, 21636, 21637]",0.0,0.630435,0.171812,6.789293,0.9948,4.430667,7,18512,18432,14336,822083584,0,True
11,4,StaleQ-K,80,0.0," ,","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9804, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 14061, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 9946, 9957, 9958, 9959, 9966, 6016, 6018, 6034, 6035, 6036, 6037, 25842, 25843, 25845, 25852, 25856, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 16893, 16896, 16910, 16912, 11442, 11444]",0.043478,0.565217,0.089661,6.828973,1.288616,4.944044,2,18512,18432,14336,822083584,0,True
11,0,StaleQOnly-K,80,1.0," 78549,38992","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.314601,0.0,0.0,0.0,13,32768,32768,0,0,0,True
11,1,StaleQOnly-K,80,0.0," ,","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9788, 9789, 9790, 9794, 9796, 9798, 9803, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24484, 24485, 24486, 14059, 14061, 14062, 14066, 14067, 14068, 14069, 14070, 14078, 14079, 14081, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 56, 57, 58]",0.0,0.065217,0.090089,6.722673,1.034163,4.379197,2,18512,18432,14336,822083584,0,True
11,2,StaleQOnly-K,80,1.0," 13944,42786","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9789, 9790, 9791, 9796, 9802, 24466, 24467, 24468, 24469, 24470, 24471, 24473, 24474, 24476, 24477, 24479, 24480, 24481, 24482, 24483, 24485, 24487, 14059, 14061, 14062, 14068, 14070, 14077, 18, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 6018, 6034, 2020, 2021, 2022, 2023, 2024, 2030, 2031, 2037, 2038, 2041, 2042, 25841, 25842, 25843, 25844, 25845, 25851]",0.0,0.934783,0.269932,6.745009,1.108471,4.372458,13,18512,18432,14336,822083584,0,True
11,3,StaleQOnly-K,80,0.5," ,79149","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24482, 24486, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 14061, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 42, 43, 28531, 28532, 28535, 28536, 28546, 28548, 28549, 28551, 6018, 6019, 6020, 6021, 6022, 6025, 6026, 6027, 6033, 6034, 6035, 6037, 6038, 6039, 6040, 6016, 6017, 21633, 21635, 21636, 21637]",0.0,0.630435,0.175893,6.713001,1.057766,4.41181,7,18512,18432,14336,822083584,0,True
11,4,StaleQOnly-K,80,0.0," ,","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9804, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 14061, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 9946, 9957, 9958, 9959, 9966, 6016, 6018, 6034, 6035, 6036, 6037, 25842, 25843, 25845, 25852, 25856, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 16893, 16896, 16910, 16912, 11442, 11444]",0.043478,0.565217,0.089751,6.789001,1.047314,4.430787,2,18512,18432,14336,822083584,0,True
11,0,Gold-K,80,1.0," 78549,38992","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315146,0.0,0.0,0.0,13,32768,32768,0,0,0,True
11,1,Gold-K,80,1.0," 29567,99075","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[2022, 6023, 6022, 6024, 2025, 2023, 2024, 6020, 2021, 6021, 6019, 6018, 2026, 2019, 2015, 2034, 6025, 2016, 2033, 2030, 6016, 2017, 6033, 6012, 2020, 6015, 2018, 6017, 2029, 6014, 2032, 2028, 6027, 6026, 6013, 2031, 6028, 6030, 6011, 6029, 2012, 2014, 2013, 9785, 24468, 14061, 6, 23, 25842, 9944, 39, 9945, 10, 9946, 16893, 7, 9943, 9942, 21619, 21618, 5, 21710, 11, 2035, 13846, 26, 27, 9957, 20562, 9939, 33, 17561, 3660, 1595, 5390, 31, 7477, 9950, 30025, 5843]",0.934783,1.0,0.269693,6.631716,1.062133,4.757026,13,18512,18432,14336,822083584,0,True
11,2,Gold-K,80,1.0," 13944,42786","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[21620, 21633, 21619, 17717, 17719, 21618, 17720, 21612, 17716, 21615, 21614, 21611, 9785, 24468, 14061, 6, 23, 20, 6020, 22, 9944, 6018, 6019, 21710, 25842, 32432, 16893, 11444, 2021, 2019, 20562, 9942, 6016, 39, 27267, 2016, 13842, 2015, 10, 2026, 6021, 9945, 2017, 17882, 2035, 6033, 2027, 6012, 7, 6015, 9957, 9936, 2024, 2022, 2023, 5, 20567, 19256, 6014, 9939, 17561, 20563, 2018, 21702, 9940, 9946, 2025, 21703, 5390, 11, 28532, 11088, 26, 15821, 2020, 7477, 33, 6027, 23251, 9951]",0.26087,1.0,0.270431,6.806899,1.262818,4.779787,13,18512,18432,14336,822083584,0,True
11,3,Gold-K,80,1.0," 65440,79149","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[13846, 9945, 13844, 9944, 9946, 9947, 13843, 13836, 13842, 9942, 9943, 13840, 13835, 9950, 9957, 9940, 9951, 9936, 9939, 9952, 9938, 9941, 9937, 9954, 9953, 9935, 9785, 24468, 21, 14061, 23, 20, 19, 6, 22, 28531, 25842, 6020, 6018, 2021, 21710, 39, 11444, 6019, 16893, 27267, 7, 2025, 10, 2024, 2019, 17717, 6022, 31223, 6033, 2026, 2017, 2016, 2015, 6025, 27, 33, 2023, 11, 14519, 6016, 21633, 2022, 17561, 21702, 5, 28538, 21704, 19256, 16865, 2034, 2035, 20562, 5390, 31818]",0.565217,1.0,0.270124,6.898632,1.057981,4.558531,13,18512,18432,14336,822083584,0,True
11,4,Gold-K,80,1.0," 29567,99075","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[6020, 6023, 6022, 2024, 2025, 2022, 2034, 2023, 6021, 6018, 2021, 6019, 2026, 2033, 6025, 2029, 2030, 2019, 2017, 2016, 2015, 2027, 6012, 2028, 6016, 6017, 6027, 6026, 6014, 6015, 2020, 2032, 2018, 2031, 6013, 2012, 2014, 2013, 6029, 6011, 24468, 21, 19, 6, 23, 20, 21620, 28531, 39, 9944, 13843, 13844, 25842, 7, 11444, 16893, 9945, 9950, 13842, 10, 27267, 9943, 2035, 21710, 21618, 17717, 13838, 13840, 5, 21703, 30199, 21616, 33, 11, 13841, 36, 27, 9946, 20535, 13839]",0.869565,1.0,0.270367,6.676615,1.039189,4.497171,13,18512,18432,14336,822083584,0,True
12,0,Full,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,2.316095,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,1,Full,80,1.0," 90367,58294","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315248,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,2,Full,80,1.0," 94625,56671","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315102,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,3,Full,80,1.0," 33797,71500","[2, 3]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.316551,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,4,Full,80,1.0," 90367,58294","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.316573,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,0,Matched,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.31484,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,1,Matched,80,0.0," 56671,71500","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.195652,0.272205,0.0,0.0,0.0,13,18512,18512,0,0,0,True
12,2,Matched,80,1.0," 94625,56671","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.869565,0.269731,0.0,0.0,0.0,13,18512,18512,0,0,0,True
12,3,Matched,80,0.5," 71500,10417","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,0,[],0.0,0.478261,0.270152,0.0,0.0,0.0,13,18512,18512,0,0,0,True
12,4,Matched,80,0.0," 56671,71500","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,0,[],0.0,0.217391,0.270785,0.0,0.0,0.0,13,18512,18512,0,0,0,True
12,0,IdleKV,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315692,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,1,IdleKV,80,1.0," 90367,58294","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9789, 9790, 9791, 9794, 9796, 9798, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24485, 24486, 14059, 14061, 14066, 14067, 14068, 14069, 14070, 14071, 14078, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 24, 25, 26, 6020, 6022, 6023, 6025, 6026, 6027, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 6042, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2028, 2029, 2030, 2031, 2032, 2034, 2035, 2036, 2037, 2038, 2039, 2040]",0.434783,0.630435,0.270159,6.699632,1.05426,4.537439,13,18512,18432,14336,822083584,0,True
12,2,IdleKV,80,1.0," 94625,56671","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9790, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 24484, 24485, 24486, 14061, 14062, 14068, 14069, 14070, 14080, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 9942, 9944, 9945, 9946, 9957, 9958, 9959, 9960, 9961, 9963, 9964, 21633, 21635, 21636, 21637, 21638, 21640, 21641, 21642, 21644, 21645]",0.021739,0.869565,0.269172,6.576282,1.061454,4.506449,13,18512,18432,14336,822083584,0,True
12,3,IdleKV,80,1.0," 33797,71500","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9796, 9804, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 14061, 14069, 14070, 14081, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 42, 43, 13842, 13843, 13844, 13858, 13863, 9943, 9944, 9945, 9946, 9950, 9951, 9952, 9953, 9957, 9958, 9966, 28531, 28532, 28533, 28535, 28536, 28538, 28544]",0.26087,0.782609,0.271106,6.469621,1.069996,4.599398,13,18512,18432,14336,822083584,0,True
12,4,IdleKV,80,1.0," 90367,58294","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[24466, 24467, 24468, 24476, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 42, 43, 6019, 6020, 6021, 6022, 6023, 6025, 6026, 6027, 6034, 6037, 6039, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 6042, 2044, 2045, 6018, 2020]",0.521739,0.673913,0.270016,6.556627,1.073138,5.989303,13,18512,18432,14336,822083584,0,True
12,0,CurrentQOnly-K,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.314291,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,1,CurrentQOnly-K,80,1.0," 90367,58294","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9783, 9785, 9787, 9789, 9790, 9791, 9794, 9796, 9798, 9805, 24466, 24467, 24468, 24469, 24470, 24473, 24476, 24477, 24478, 24482, 24485, 24486, 14059, 14061, 14066, 14067, 14068, 14069, 14070, 14071, 14078, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 24, 25, 26, 6020, 6022, 6023, 6025, 6026, 6027, 6033, 6034, 6035, 6036, 6037, 6038, 6039, 6042, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2028, 2029, 2030, 2031, 2032, 2034, 2035, 2036, 2037, 2038, 2039, 2040]",0.434783,0.630435,0.269835,6.553648,1.123708,4.573825,13,18512,18432,14336,822083584,0,True
12,2,CurrentQOnly-K,80,1.0," 94625,56671","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9790, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 24484, 24485, 24486, 14061, 14062, 14068, 14069, 14070, 14080, 14081, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 9942, 9944, 9945, 9946, 9957, 9958, 9959, 9960, 9961, 9963, 9964, 21633, 21635, 21636, 21637, 21638, 21640, 21641, 21642, 21644, 21645]",0.021739,0.869565,0.26997,7.091299,1.226589,4.942706,13,18512,18432,14336,822083584,0,True
12,3,CurrentQOnly-K,80,1.0," 33797,71500","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[9785, 9796, 9804, 24466, 24467, 24468, 24469, 24470, 24473, 24475, 24476, 24477, 24482, 14061, 14069, 14070, 14081, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 42, 43, 13842, 13843, 13844, 13858, 13863, 9943, 9944, 9945, 9946, 9950, 9951, 9952, 9953, 9957, 9958, 9966, 28531, 28532, 28533, 28535, 28536, 28538, 28544]",0.26087,0.782609,0.269974,6.733393,1.049262,4.491282,13,18512,18432,14336,822083584,0,True
12,4,CurrentQOnly-K,80,1.0," 90367,58294","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[24466, 24467, 24468, 24476, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 42, 43, 6019, 6020, 6021, 6022, 6023, 6025, 6026, 6027, 6034, 6037, 6039, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 6042, 2044, 2045, 6018, 2020]",0.521739,0.673913,0.270788,6.844599,1.104563,4.545246,13,18512,18432,14336,822083584,0,True
12,0,Random-K,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.323342,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,1,Random-K,80,0.0," 56671,71500","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[18634, 18635, 18636, 18637, 18638, 18640, 18641, 18642, 18644, 18645, 18646, 18647, 18648, 18649, 18650, 18651, 18652, 18653, 18654, 18655, 10911, 10912, 10913, 10917, 10919, 10920, 10922, 10923, 10924, 10925, 10926, 10927, 10928, 10930, 10931, 10932, 3265, 3266, 3267, 3268, 3269, 3270, 3271, 3272, 3274, 3276, 3277, 3278, 3281, 3283, 3284, 3285, 3286, 3287, 7413, 11746, 11747, 11749, 11755, 11763, 5692, 5693, 5694, 5695, 5696, 5697, 5698, 5699, 5700, 5701, 5702, 5703, 5704, 5705, 5706, 5707, 5708, 5709, 5710, 5711]",0.0,0.195652,0.269383,0.0,0.788176,4.274865,13,18512,18432,14336,822083584,0,True
12,2,Random-K,80,1.0," 94625,56671","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[3562, 3563, 3564, 3565, 3576, 3580, 3583, 3584, 18065, 18067, 18068, 18069, 18070, 18071, 18072, 18073, 18074, 18076, 18077, 18078, 18079, 18080, 18081, 18082, 18083, 18085, 18086, 18087, 29568, 29569, 29570, 29571, 29572, 29573, 29574, 29575, 29576, 29577, 29582, 29583, 29584, 29585, 29586, 29587, 29588, 22643, 22644, 22645, 22646, 22650, 17653, 17654, 17658, 17668, 17670, 17673, 19249, 19251, 19252, 19253, 19254, 19255, 19256, 19257, 19259, 19260, 19261, 19268, 24536, 24538, 24543, 24544, 24545, 24547, 24548, 24549, 24552, 24553, 24554, 24555]",0.0,0.869565,0.268752,0.0,1.081641,6.20557,13,18512,18432,14336,822083584,0,True
12,3,Random-K,80,0.5," 71500,10417","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[7405, 7406, 7409, 7412, 7413, 25491, 25492, 25493, 25494, 25495, 25496, 25497, 25498, 25499, 25500, 25501, 25503, 25505, 25506, 25507, 25509, 25510, 25511, 25512, 26737, 26753, 4905, 4906, 4907, 4908, 4909, 4910, 4911, 4913, 4914, 4915, 4916, 4918, 4921, 4922, 4923, 4924, 4925, 4926, 29583, 29585, 29590, 29591, 29592, 29595, 6443, 6444, 6445, 6446, 6447, 6448, 6449, 6450, 6451, 6452, 6453, 6454, 6455, 6456, 6457, 6458, 6459, 6460, 6461, 6462, 6465, 20403, 20404, 20405, 20409, 20410, 20413, 20415, 20422, 20424]",0.0,0.5,0.269051,0.0,0.796209,4.1807,13,18512,18432,14336,822083584,0,True
12,4,Random-K,80,0.0," 56671,71500","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,80,"[2062, 2063, 2064, 2065, 2066, 2067, 2068, 2069, 2070, 2071, 2073, 2074, 2075, 2076, 2077, 2078, 2079, 2080, 2081, 2082, 2084, 10777, 10778, 10779, 10791, 10792, 10796, 10798, 10799, 21111, 21112, 21113, 21114, 21115, 21116, 21117, 21118, 21120, 21121, 21122, 21123, 21124, 21128, 21130, 21131, 21132, 21133, 23510, 23511, 23512, 23516, 23517, 23518, 23522, 23523, 23524, 23528, 10849, 10850, 10851, 10852, 10854, 10855, 10858, 10859, 10860, 10861, 10862, 10863, 10870, 8425, 8427, 8428, 8429, 8430, 8431, 8435, 8436, 8437, 8440]",0.0,0.195652,0.269477,0.0,0.802491,5.447507,13,18512,18432,14336,822083584,0,True
12,0,Oldest-K,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.314378,0.0,0.0,0.0,13,32768,32768,0,0,0,True
12,1,Oldest-K,80,0.0," 56671,71500","[0, 1]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 56, 57, 58, 59, 60, 61, 62, 63, 67, 68, 69, 70, 71, 73, 74, 75, 77, 78, 79, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102]",0.0,0.195652,0.275893,0.0,0.796983,4.178227,13,18512,18432,14336,822083584,0,True
12,2,Oldest-K,80,1.0," 94625,56671","[4, 5]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",0.0,0.869565,0.269404,0.0,0.795283,4.225246,13,18512,18432,14336,822083584,0,True
12,3,Oldest-K,80,0.5," 35026,71500","[2, 3]","[1, 2, 3, 4, 5, 6, 7]",1.0,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83]",0.0,0.521739,0.269715,0.0,0.78761,4.277014,13,18512,18432,14336,822083584,0,True
12,4,Oldest-K,80,0.0," 56671,71500","[0, 1]","[1, 2, 3, 4, 5, 6, 7]",0.5,18512,80,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85]",0.0,0.217391,0.270601,0.0,0.769761,4.192809,13,18512,18432,14336,822083584,0,True
12,0,StaleQ-K,80,1.0," 35026,10417","[6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",1.0,32768,0,[],0.0,1.0,0.315386,0.0,0.0,0.0,13,32768,32768,0,0,0,True
